location,lat,lon,gauge_id,gauge_name
1007202860.0,18.0,-74.0,,
1007202870.0,18.0,-73.0,,
1007202880.0,18.0,-72.0,,
1007202890.0,18.0,-71.0,,
1007202900.0,18.0,-70.0,,
1007202910.0,18.0,-69.0,,
1007202930.0,18.0,-67.0,,
1007202940.0,18.0,-66.0,,
1007203440.0,18.0,-16.0,,
1007300430.0,17.0,43.0,,
1007300540.0,17.0,54.0,,
1007300730.0,17.0,73.0,,
1007300740.0,17.0,74.0,,
1007300810.0,17.0,81.0,,
1007300820.0,17.0,82.0,,
1007300830.0,17.0,83.0,,
1007300950.0,17.0,95.0,,
1007300960.0,17.0,96.0,,
1007300970.0,17.0,97.0,,
1007300980.0,17.0,98.0,,
1007300990.0,17.0,99.0,,
1007301070.0,17.0,107.0,,
1007301200.0,17.0,120.0,,
1007301220.0,17.0,122.0,,
1007302600.0,17.0,-100.0,,
1007302660.0,17.0,-94.0,,
1007303350.0,17.0,-25.0,,
1007303440.0,17.0,-16.0,,
1007400380.0,16.0,38.0,,
1007400390.0,16.0,39.0,,
1007400430.0,16.0,43.0,,
1007400440.0,16.0,44.0,,
1007400520.0,16.0,52.0,,
1007400740.0,16.0,74.0,,
1007400750.0,16.0,75.0,,
1007400790.0,16.0,79.0,,
1007400800.0,16.0,80.0,,
1007400810.0,16.0,81.0,,
1007400820.0,16.0,82.0,,
1007400950.0,16.0,95.0,,
1007400960.0,16.0,96.0,,
1007400980.0,16.0,98.0,,
1007401080.0,16.0,108.0,,
1007401200.0,16.0,120.0,,
1007401210.0,16.0,121.0,,
1007402630.0,16.0,-97.0,,
1007402650.0,16.0,-95.0,,
1007402660.0,16.0,-94.0,,
1007402670.0,16.0,-93.0,,
1007402700.0,16.0,-90.0,,
1007402710.0,16.0,-89.0,,
1007402720.0,16.0,-88.0,,
1007402730.0,16.0,-87.0,,
1007402740.0,16.0,-86.0,,
1007402980.0,16.0,-62.0,,
1007403440.0,16.0,-16.0,,
1007500390.0,15.0,39.0,,
1007500430.0,15.0,43.0,,
1007500440.0,15.0,44.0,,
1007500490.0,15.0,49.0,,
1007500500.0,15.0,50.0,,
1007500740.0,15.0,74.0,,
1007500750.0,15.0,75.0,,
1007500800.0,15.0,80.0,,
1007500980.0,15.0,98.0,,
1007501090.0,15.0,109.0,,
1007501200.0,15.0,120.0,,
1007501210.0,15.0,121.0,,
1007502680.0,15.0,-92.0,,
1007502690.0,15.0,-91.0,,
1007502700.0,15.0,-90.0,,
1007502710.0,15.0,-89.0,,
1007502720.0,15.0,-88.0,,
1007502760.0,15.0,-84.0,,
1007502990.0,15.0,-61.0,,
1007503360.0,15.0,-24.0,,
1007503430.0,15.0,-17.0,,
1007503440.0,15.0,-16.0,,
1007600390.0,14.0,39.0,,
1007600400.0,14.0,40.0,,
1007600430.0,14.0,43.0,,
1007600440.0,14.0,44.0,,
1007600450.0,14.0,45.0,,
1007600460.0,14.0,46.0,,
1007600470.0,14.0,47.0,,
1007600490.0,14.0,49.0,,
1007600740.0,14.0,74.0,,
1007600750.0,14.0,75.0,,
1007600760.0,14.0,76.0,,
1007600790.0,14.0,79.0,,
1007600800.0,14.0,80.0,,
1007600980.0,14.0,98.0,,
1007601000.0,14.0,100.0,,
1007601010.0,14.0,101.0,,
1007601090.0,14.0,109.0,,
1007601200.0,14.0,120.0,,
1007601210.0,14.0,121.0,,
1007601220.0,14.0,122.0,,
1007601230.0,14.0,123.0,,
1007601240.0,14.0,124.0,,
1007602690.0,14.0,-91.0,,
1007602700.0,14.0,-90.0,,
1007602710.0,14.0,-89.0,,
1007602730.0,14.0,-87.0,,
1007602770.0,14.0,-83.0,,
1007603430.0,14.0,-17.0,,
1007603440.0,14.0,-16.0,,
1007603450.0,14.0,-15.0,,
1007700430.0,13.0,43.0,,
1007700440.0,13.0,44.0,,
1007700450.0,13.0,45.0,,
1007700540.0,13.0,54.0,,
1007700750.0,13.0,75.0,,
1007700790.0,13.0,79.0,,
1007700800.0,13.0,80.0,,
1007700990.0,13.0,99.0,,
1007701000.0,13.0,100.0,,
1007701010.0,13.0,101.0,,
1007701020.0,13.0,102.0,,
1007701030.0,13.0,103.0,,
1007701080.0,13.0,108.0,,
1007701090.0,13.0,109.0,,
1007701210.0,13.0,121.0,,
1007701230.0,13.0,123.0,,
1007701240.0,13.0,124.0,,
1007701250.0,13.0,125.0,,
1007702720.0,13.0,-88.0,,
1007702730.0,13.0,-87.0,,
1007702740.0,13.0,-86.0,,
1007702780.0,13.0,-82.0,,
1007703000.0,13.0,-60.0,,
1007703430.0,13.0,-17.0,,
1007703440.0,13.0,-16.0,,
1007703450.0,13.0,-15.0,,
1007800430.0,12.0,43.0,,
1007800750.0,12.0,75.0,,
1007800760.0,12.0,76.0,,
1007800790.0,12.0,79.0,,
1007800800.0,12.0,80.0,,
1007800930.0,12.0,93.0,,
1007800990.0,12.0,99.0,,
1007801080.0,12.0,108.0,,
1007801090.0,12.0,109.0,,
1007801210.0,12.0,121.0,,
1007801220.0,12.0,122.0,,
1007801230.0,12.0,123.0,,
1007801240.0,12.0,124.0,,
1007801250.0,12.0,125.0,,
1007802730.0,12.0,-87.0,,
1007802740.0,12.0,-86.0,,
1007802760.0,12.0,-84.0,,
1007802870.0,12.0,-73.0,,
1007802880.0,12.0,-72.0,,
1007802900.0,12.0,-70.0,,
1007802910.0,12.0,-69.0,,
1007803440.0,12.0,-16.0,,
1007803450.0,12.0,-15.0,,
1007803460.0,12.0,-14.0,,
1007900420.0,11.0,42.0,,
1007900430.0,11.0,43.0,,
1007900440.0,11.0,44.0,,
1007900470.0,11.0,47.0,,
1007900480.0,11.0,48.0,,
1007900490.0,11.0,49.0,,
1007900760.0,11.0,76.0,,
1007900770.0,11.0,77.0,,
1007900790.0,11.0,79.0,,
1007900800.0,11.0,80.0,,
1007901040.0,11.0,104.0,,
1007901050.0,11.0,105.0,,
1007901060.0,11.0,106.0,,
1007901070.0,11.0,107.0,,
1007901080.0,11.0,108.0,,
1007901090.0,11.0,109.0,,
1007901220.0,11.0,122.0,,
1007901230.0,11.0,123.0,,
1007901240.0,11.0,124.0,,
1007901250.0,11.0,125.0,,
1007902750.0,11.0,-85.0,,
1007902850.0,11.0,-75.0,,
1007902860.0,11.0,-74.0,,
1007902880.0,11.0,-72.0,,
1007902900.0,11.0,-70.0,,
1007902930.0,11.0,-67.0,,
1007902960.0,11.0,-64.0,,
1007902970.0,11.0,-63.0,,
1007902990.0,11.0,-61.0,,
1007903450.0,11.0,-15.0,,
1007903460.0,11.0,-14.0,,
1008000440.0,10.0,44.0,,
1008000450.0,10.0,45.0,,
1008000760.0,10.0,76.0,,
1008000770.0,10.0,77.0,,
1008000780.0,10.0,78.0,,
1008000790.0,10.0,79.0,,
1008000800.0,10.0,80.0,,
1008000990.0,10.0,99.0,,
1008001050.0,10.0,105.0,,
1008001060.0,10.0,106.0,,
1008001070.0,10.0,107.0,,
1008001190.0,10.0,119.0,,
1008001230.0,10.0,123.0,,
1008001240.0,10.0,124.0,,
1008001250.0,10.0,125.0,,
1008002750.0,10.0,-85.0,,
1008002760.0,10.0,-84.0,,
1008002770.0,10.0,-83.0,,
1008002840.0,10.0,-76.0,,
1008002850.0,10.0,-75.0,,
1008002870.0,10.0,-73.0,,
1008002880.0,10.0,-72.0,,
1008002890.0,10.0,-71.0,,
1008002910.0,10.0,-69.0,,
1008002920.0,10.0,-68.0,,
1008002930.0,10.0,-67.0,,
1008002940.0,10.0,-66.0,,
1008002950.0,10.0,-65.0,,
1008002960.0,10.0,-64.0,,
1008002970.0,10.0,-63.0,,
1008002990.0,10.0,-61.0,,
1008003460.0,10.0,-14.0,,
1008003470.0,10.0,-13.0,,
1008100760.0,9.0,76.0,,
1008100770.0,9.0,77.0,,
1008100780.0,9.0,78.0,,
1008100790.0,9.0,79.0,,
1008100800.0,9.0,80.0,,
1008100810.0,9.0,81.0,,
1008100990.0,9.0,99.0,,
1008101050.0,9.0,105.0,,
1008101060.0,9.0,106.0,,
1008101230.0,9.0,123.0,,
1008101250.0,9.0,125.0,,
1008101260.0,9.0,126.0,,
1008102760.0,9.0,-84.0,,
1008102770.0,9.0,-83.0,,
1008102800.0,9.0,-80.0,,
1008102810.0,9.0,-79.0,,
1008102840.0,9.0,-76.0,,
1008102850.0,9.0,-75.0,,
1008102880.0,9.0,-72.0,,
1008102890.0,9.0,-71.0,,
1008102900.0,9.0,-70.0,,
1008102950.0,9.0,-65.0,,
1008102960.0,9.0,-64.0,,
1008102980.0,9.0,-62.0,,
1008103470.0,9.0,-13.0,,
1008103480.0,9.0,-12.0,,
1008200770.0,8.0,77.0,,
1008200800.0,8.0,80.0,,
1008200810.0,8.0,81.0,,
1008200820.0,8.0,82.0,,
1008200980.0,8.0,98.0,,
1008201000.0,8.0,100.0,,
1008201230.0,8.0,123.0,,
1008201240.0,8.0,124.0,,
1008201250.0,8.0,125.0,,
1008201260.0,8.0,126.0,,
1008202780.0,8.0,-82.0,,
1008202830.0,8.0,-77.0,,
1008202840.0,8.0,-76.0,,
1008203470.0,8.0,-13.0,,
1008203480.0,8.0,-12.0,,
1008300000.0,7.0,0.0,,
1008300010.0,7.0,1.0,,
1008300020.0,7.0,2.0,,
1008300030.0,7.0,3.0,,
1008300040.0,7.0,4.0,,
1008300050.0,7.0,5.0,,
1008300490.0,7.0,49.0,,
1008300800.0,7.0,80.0,,
1008300810.0,7.0,81.0,,
1008300820.0,7.0,82.0,,
1008301000.0,7.0,100.0,,
1008301010.0,7.0,101.0,,
1008301170.0,7.0,117.0,,
1008301220.0,7.0,122.0,,
1008301240.0,7.0,124.0,,
1008301250.0,7.0,125.0,,
1008301260.0,7.0,126.0,,
1008303020.0,7.0,-58.0,,
1008303480.0,7.0,-12.0,,
1008303500.0,7.0,-10.0,,
1008400000.0,6.0,0.0,,
1008400010.0,6.0,1.0,,
1008400020.0,6.0,2.0,,
1008400030.0,6.0,3.0,,
1008400040.0,6.0,4.0,,
1008400050.0,6.0,5.0,,
1008400060.0,6.0,6.0,,
1008400070.0,6.0,7.0,,
1008400080.0,6.0,8.0,,
1008400800.0,6.0,80.0,,
1008400950.0,6.0,95.0,,
1008401000.0,6.0,100.0,,
1008401010.0,6.0,101.0,,
1008401020.0,6.0,102.0,,
1008401160.0,6.0,116.0,,
1008401180.0,6.0,118.0,,
1008401210.0,6.0,121.0,,
1008401250.0,6.0,125.0,,
1008402830.0,6.0,-77.0,,
1008403050.0,6.0,-55.0,,
1008403490.0,6.0,-11.0,,
1008403500.0,6.0,-10.0,,
1008403530.0,6.0,-7.0,,
1008403540.0,6.0,-6.0,,
1008403550.0,6.0,-5.0,,
1008403560.0,6.0,-4.0,,
1008403580.0,6.0,-2.0,,
1008403590.0,6.0,-1.0,,
1008500050.0,5.0,5.0,,
1008500060.0,5.0,6.0,,
1008500070.0,5.0,7.0,,
1008500080.0,5.0,8.0,,
1008500090.0,5.0,9.0,,
1008500100.0,5.0,10.0,,
1008500470.0,5.0,47.0,,
1008500480.0,5.0,48.0,,
1008500960.0,5.0,96.0,,
1008500970.0,5.0,97.0,,
1008500980.0,5.0,98.0,,
1008501000.0,5.0,100.0,,
1008501010.0,5.0,101.0,,
1008501030.0,5.0,103.0,,
1008501150.0,5.0,115.0,,
1008501160.0,5.0,116.0,,
1008501180.0,5.0,118.0,,
1008501200.0,5.0,120.0,,
1008503060.0,5.0,-54.0,,
1008503080.0,5.0,-52.0,,
1008503520.0,5.0,-8.0,,
1008503530.0,5.0,-7.0,,
1008503540.0,5.0,-6.0,,
1008503550.0,5.0,-5.0,,
1008503560.0,5.0,-4.0,,
1008503570.0,5.0,-3.0,,
1008503580.0,5.0,-2.0,,
1008503590.0,5.0,-1.0,,
1008600060.0,4.0,6.0,,
1008600070.0,4.0,7.0,,
1008600090.0,4.0,9.0,,
1008600100.0,4.0,10.0,,
1008600110.0,4.0,11.0,,
1008600460.0,4.0,46.0,,
1008600470.0,4.0,47.0,,
1008600740.0,4.0,74.0,,
1008600960.0,4.0,96.0,,
1008600980.0,4.0,98.0,,
1008600990.0,4.0,99.0,,
1008601010.0,4.0,101.0,,
1008601020.0,4.0,102.0,,
1008601030.0,4.0,103.0,,
1008601140.0,4.0,114.0,,
1008601170.0,4.0,117.0,,
1008601180.0,4.0,118.0,,
1008601190.0,4.0,119.0,,
1008602830.0,4.0,-77.0,,
1008602840.0,4.0,-76.0,,
1008603520.0,4.0,-8.0,,
1008603530.0,4.0,-7.0,,
1008700100.0,3.0,10.0,,
1008700450.0,3.0,45.0,,
1008700460.0,3.0,46.0,,
1008700970.0,3.0,97.0,,
1008700980.0,3.0,98.0,,
1008700990.0,3.0,99.0,,
1008701000.0,3.0,100.0,,
1008701010.0,3.0,101.0,,
1008701020.0,3.0,102.0,,
1008701030.0,3.0,103.0,,
1008701130.0,3.0,113.0,,
1008701170.0,3.0,117.0,,
1008701180.0,3.0,118.0,,
1008702830.0,3.0,-77.0,,
1008702840.0,3.0,-76.0,,
1008800100.0,2.0,10.0,,
1008800440.0,2.0,44.0,,
1008800450.0,2.0,45.0,,
1008800990.0,2.0,99.0,,
1008801000.0,2.0,100.0,,
1008801010.0,2.0,101.0,,
1008801020.0,2.0,102.0,,
1008801030.0,2.0,103.0,,
1008801040.0,2.0,104.0,,
1008801100.0,2.0,110.0,,
1008801120.0,2.0,112.0,,
1008801170.0,2.0,117.0,,
1008801280.0,2.0,128.0,,
1008802810.0,2.0,-79.0,,
1008900430.0,1.0,43.0,,
1008900440.0,1.0,44.0,,
1008900980.0,1.0,98.0,,
1008900990.0,1.0,99.0,,
1008901000.0,1.0,100.0,,
1008901010.0,1.0,101.0,,
1008901020.0,1.0,102.0,,
1008901030.0,1.0,103.0,,
1008901040.0,1.0,104.0,,
1008901080.0,1.0,108.0,,
1008901090.0,1.0,109.0,,
1008901180.0,1.0,118.0,,
1008901210.0,1.0,121.0,,
1008901230.0,1.0,123.0,,
1008901240.0,1.0,124.0,,
1008901250.0,1.0,125.0,,
1008901270.0,1.0,127.0,,
1008901730.0,1.0,173.0,,
1008902800.0,1.0,-80.0,,
1009000070.0,0.0,7.0,,
1009000090.0,0.0,9.0,,
1009000430.0,0.0,43.0,,
1009001000.0,0.0,100.0,,
1009001010.0,0.0,101.0,,
1009001020.0,0.0,102.0,,
1009001030.0,0.0,103.0,,
1009001040.0,0.0,104.0,,
1009001050.0,0.0,105.0,,
1009001090.0,0.0,109.0,,
1009001100.0,0.0,110.0,,
1009001170.0,0.0,117.0,,
1009001220.0,0.0,122.0,,
1009001310.0,0.0,131.0,,
1009002810.0,0.0,-79.0,,
1009003090.0,0.0,-51.0,,
1009100090.0,-1.0,9.0,,
1009100100.0,-1.0,10.0,,
1009101000.0,-1.0,100.0,,
1009101010.0,-1.0,101.0,,
1009101020.0,-1.0,102.0,,
1009101030.0,-1.0,103.0,,
1009101170.0,-1.0,117.0,,
1009101200.0,-1.0,120.0,,
1009101210.0,-1.0,121.0,,
1009101220.0,-1.0,122.0,,
1009101230.0,-1.0,123.0,,
1009101270.0,-1.0,127.0,,
1009101310.0,-1.0,131.0,,
1009101340.0,-1.0,134.0,,
1009101360.0,-1.0,136.0,,
1009102790.0,-1.0,-81.0,,
1009102800.0,-1.0,-80.0,,
1009102810.0,-1.0,-79.0,,
1009103120.0,-1.0,-48.0,,
1009103130.0,-1.0,-47.0,,
1009200400.0,-2.0,40.0,,
1009201010.0,-2.0,101.0,,
1009201030.0,-2.0,103.0,,
1009201040.0,-2.0,104.0,,
1009201050.0,-2.0,105.0,,
1009201060.0,-2.0,106.0,,
1009201100.0,-2.0,110.0,,
1009201150.0,-2.0,115.0,,
1009201160.0,-2.0,116.0,,
1009201260.0,-2.0,126.0,,
1009201360.0,-2.0,136.0,,
1009202790.0,-2.0,-81.0,,
1009202800.0,-2.0,-80.0,,
1009203100.0,-2.0,-50.0,,
1009203110.0,-2.0,-49.0,,
1009300400.0,-3.0,40.0,,
1009301020.0,-3.0,102.0,,
1009301030.0,-3.0,103.0,,
1009301050.0,-3.0,105.0,,
1009301060.0,-3.0,106.0,,
1009301080.0,-3.0,108.0,,
1009301120.0,-3.0,112.0,,
1009301130.0,-3.0,113.0,,
1009301140.0,-3.0,114.0,,
1009301150.0,-3.0,115.0,,
1009301160.0,-3.0,116.0,,
1009301190.0,-3.0,119.0,,
1009301200.0,-3.0,120.0,,
1009301210.0,-3.0,121.0,,
1009301270.0,-3.0,127.0,,
1009301280.0,-3.0,128.0,,
1009301290.0,-3.0,129.0,,
1009301320.0,-3.0,132.0,,
1009301360.0,-3.0,136.0,,
1009301410.0,-3.0,141.0,,
1009302800.0,-3.0,-80.0,,
1009302810.0,-3.0,-79.0,,
1009303110.0,-3.0,-49.0,,
1009303160.0,-3.0,-44.0,,
1009303180.0,-3.0,-42.0,,
1009303200.0,-3.0,-40.0,,
1009400390.0,-4.0,39.0,,
1009400400.0,-4.0,40.0,,
1009401020.0,-4.0,102.0,,
1009401030.0,-4.0,103.0,,
1009401040.0,-4.0,104.0,,
1009401150.0,-4.0,115.0,,
1009401190.0,-4.0,119.0,,
1009401200.0,-4.0,120.0,,
1009401220.0,-4.0,122.0,,
1009401230.0,-4.0,123.0,,
1009401280.0,-4.0,128.0,,
1009401340.0,-4.0,134.0,,
1009401360.0,-4.0,136.0,,
1009401440.0,-4.0,144.0,,
1009402800.0,-4.0,-80.0,,
1009403150.0,-4.0,-45.0,,
1009403200.0,-4.0,-40.0,,
1009403210.0,-4.0,-39.0,,
1009403220.0,-4.0,-38.0,,
1009500120.0,-5.0,12.0,,
1009500130.0,-5.0,13.0,,
1009500380.0,-5.0,38.0,,
1009500390.0,-5.0,39.0,,
1009500400.0,-5.0,40.0,,
1009501050.0,-5.0,105.0,,
1009501060.0,-5.0,106.0,,
1009501190.0,-5.0,119.0,,
1009501200.0,-5.0,120.0,,
1009501230.0,-5.0,123.0,,
1009501370.0,-5.0,137.0,,
1009501460.0,-5.0,146.0,,
1009502790.0,-5.0,-81.0,,
1009503230.0,-5.0,-37.0,,
1009600120.0,-6.0,12.0,,
1009600130.0,-6.0,13.0,,
1009600380.0,-6.0,38.0,,
1009600390.0,-6.0,39.0,,
1009601060.0,-6.0,106.0,,
1009601070.0,-6.0,107.0,,
1009601080.0,-6.0,108.0,,
1009601200.0,-6.0,120.0,,
1009601330.0,-6.0,133.0,,
1009601340.0,-6.0,134.0,,
1009601380.0,-6.0,138.0,,
1009601450.0,-6.0,145.0,,
1009601460.0,-6.0,146.0,,
1009601500.0,-6.0,150.0,,
1009603250.0,-6.0,-35.0,,
1009700130.0,-7.0,13.0,,
1009700380.0,-7.0,38.0,,
1009700390.0,-7.0,39.0,,
1009701070.0,-7.0,107.0,,
1009701080.0,-7.0,108.0,,
1009701090.0,-7.0,109.0,,
1009701100.0,-7.0,110.0,,
1009701110.0,-7.0,111.0,,
1009701120.0,-7.0,112.0,,
1009701130.0,-7.0,113.0,,
1009701140.0,-7.0,114.0,,
1009701390.0,-7.0,139.0,,
1009701470.0,-7.0,147.0,,
1009702800.0,-7.0,-80.0,,
1009703250.0,-7.0,-35.0,,
1009800130.0,-8.0,13.0,,
1009800390.0,-8.0,39.0,,
1009801080.0,-8.0,108.0,,
1009801090.0,-8.0,109.0,,
1009801100.0,-8.0,110.0,,
1009801110.0,-8.0,111.0,,
1009801120.0,-8.0,112.0,,
1009801130.0,-8.0,113.0,,
1009801140.0,-8.0,114.0,,
1009801150.0,-8.0,115.0,,
1009801160.0,-8.0,116.0,,
1009801170.0,-8.0,117.0,,
1009801190.0,-8.0,119.0,,
1009801200.0,-8.0,120.0,,
1009801230.0,-8.0,123.0,,
1009801250.0,-8.0,125.0,,
1009802810.0,-8.0,-79.0,,
1009803240.0,-8.0,-36.0,,
1009803250.0,-8.0,-35.0,,
1009900130.0,-9.0,13.0,,
1009900140.0,-9.0,14.0,,
1009901150.0,-9.0,115.0,,
1009901160.0,-9.0,116.0,,
1009901170.0,-9.0,117.0,,
1009901180.0,-9.0,118.0,,
1009901190.0,-9.0,119.0,,
1009901200.0,-9.0,120.0,,
1009901210.0,-9.0,121.0,,
1009901220.0,-9.0,122.0,,
1009901240.0,-9.0,124.0,,
1009901250.0,-9.0,125.0,,
1009901260.0,-9.0,126.0,,
1009901400.0,-9.0,140.0,,
1009901470.0,-9.0,147.0,,
1009901600.0,-9.0,160.0,,
1009902810.0,-9.0,-79.0,,
1009903240.0,-9.0,-36.0,,
1010000390.0,-10.0,39.0,,
1010000400.0,-10.0,40.0,,
1010001190.0,-10.0,119.0,,
1010001200.0,-10.0,120.0,,
1010001240.0,-10.0,124.0,,
1010001500.0,-10.0,150.0,,
1010002820.0,-10.0,-78.0,,
1010003230.0,-10.0,-37.0,,
1010003240.0,-10.0,-36.0,,
1010100140.0,-11.0,14.0,,
1010100400.0,-11.0,40.0,,
1010102820.0,-11.0,-78.0,,
1010102830.0,-11.0,-77.0,,
1010103230.0,-11.0,-37.0,,
1010200140.0,-12.0,14.0,,
1010200400.0,-12.0,40.0,,
1010200430.0,-12.0,43.0,,
1010200440.0,-12.0,44.0,,
1010200490.0,-12.0,49.0,,
1010201310.0,-12.0,131.0,,
1010202830.0,-12.0,-77.0,,
1010203210.0,-12.0,-39.0,,
1010203220.0,-12.0,-38.0,,
1010300130.0,-13.0,13.0,,
1010300400.0,-13.0,40.0,,
1010300410.0,-13.0,41.0,,
1010300450.0,-13.0,45.0,,
1010300480.0,-13.0,48.0,,
1010300500.0,-13.0,50.0,,
1010302840.0,-13.0,-76.0,,
1010303210.0,-13.0,-39.0,,
1010303220.0,-13.0,-38.0,,
1010400480.0,-14.0,48.0,,
1010400500.0,-14.0,50.0,,
1010401880.0,-14.0,-172.0,,
1010402840.0,-14.0,-76.0,,
1010500120.0,-15.0,12.0,,
1010500400.0,-15.0,40.0,,
1010500410.0,-15.0,41.0,,
1010500500.0,-15.0,50.0,,
1010502850.0,-15.0,-75.0,,
1010503210.0,-15.0,-39.0,,
1010600120.0,-16.0,12.0,,
1010600390.0,-16.0,39.0,,
1010600400.0,-16.0,40.0,,
1010600460.0,-16.0,46.0,,
1010600470.0,-16.0,47.0,,
1010600480.0,-16.0,48.0,,
1010602880.0,-16.0,-72.0,,
1010603200.0,-16.0,-40.0,,
1010603210.0,-16.0,-39.0,,
1010700370.0,-17.0,37.0,,
1010700380.0,-17.0,38.0,,
1010700390.0,-17.0,39.0,,
1010701460.0,-17.0,146.0,,
1010702890.0,-17.0,-71.0,,
1010800360.0,-18.0,36.0,,
1010800370.0,-18.0,37.0,,
1010800440.0,-18.0,44.0,,
1010800490.0,-18.0,49.0,,
1010801680.0,-18.0,168.0,,
1010801770.0,-18.0,177.0,,
1010801780.0,-18.0,178.0,,
1010802100.0,-18.0,-150.0,,
1010802890.0,-18.0,-71.0,,
1010802900.0,-18.0,-70.0,,
1010803200.0,-18.0,-40.0,,
1010900340.0,-19.0,34.0,,
1010900360.0,-19.0,36.0,,
1010901470.0,-19.0,147.0,,
1010903200.0,-19.0,-40.0,,
1011000350.0,-20.0,35.0,,
1011000440.0,-20.0,44.0,,
1011000570.0,-20.0,57.0,,
1011002900.0,-20.0,-70.0,,
1011003190.0,-20.0,-41.0,,
1011003200.0,-20.0,-40.0,,
1011100550.0,-21.0,55.0,,
1011100560.0,-21.0,56.0,,
1011103180.0,-21.0,-42.0,,
1011103190.0,-21.0,-41.0,,
1011103200.0,-21.0,-40.0,,
1011200350.0,-22.0,35.0,,
1011200480.0,-22.0,48.0,,
1011201660.0,-22.0,166.0,,
1011203160.0,-22.0,-44.0,,
1011203170.0,-22.0,-43.0,,
1011203180.0,-22.0,-42.0,,
1011203190.0,-22.0,-41.0,,
1011300150.0,-23.0,15.0,,
1011300350.0,-23.0,35.0,,
1011300440.0,-23.0,44.0,,
1011300480.0,-23.0,48.0,,
1011303130.0,-23.0,-47.0,,
1011303140.0,-23.0,-46.0,,
1011303150.0,-23.0,-45.0,,
1011303160.0,-23.0,-44.0,,
1011303170.0,-23.0,-43.0,,
1011303180.0,-23.0,-42.0,,
1011400350.0,-24.0,35.0,,
1011402900.0,-24.0,-70.0,,
1011403130.0,-24.0,-47.0,,
1011403140.0,-24.0,-46.0,,
1011403150.0,-24.0,-45.0,,
1011500330.0,-25.0,33.0,,
1011500340.0,-25.0,34.0,,
1011500450.0,-25.0,45.0,,
1011500460.0,-25.0,46.0,,
1011500470.0,-25.0,47.0,,
1011503100.0,-25.0,-50.0,,
1011503110.0,-25.0,-49.0,,
1011600320.0,-26.0,32.0,,
1011600330.0,-26.0,33.0,,
1011603110.0,-26.0,-49.0,,
1011701530.0,-27.0,153.0,,
1011702900.0,-27.0,-70.0,,
1011703110.0,-27.0,-49.0,,
1011801530.0,-28.0,153.0,,
1011803110.0,-28.0,-49.0,,
1011900310.0,-29.0,31.0,,
1011900320.0,-29.0,32.0,,
1011903080.0,-29.0,-52.0,,
1011903090.0,-29.0,-51.0,,
1011903110.0,-29.0,-49.0,,
1012000300.0,-30.0,30.0,,
1012000310.0,-30.0,31.0,,
1012002890.0,-30.0,-71.0,,
1012003090.0,-30.0,-51.0,,
1012102890.0,-31.0,-71.0,,
1012200290.0,-32.0,29.0,,
1012201160.0,-32.0,116.0,,
1012203080.0,-32.0,-52.0,,
1012300180.0,-33.0,18.0,,
1012300190.0,-33.0,19.0,,
1012300270.0,-33.0,27.0,,
1012300280.0,-33.0,28.0,,
1012301160.0,-33.0,116.0,,
1012301510.0,-33.0,151.0,,
1012301520.0,-33.0,152.0,,
1012302880.0,-33.0,-72.0,,
1012302890.0,-33.0,-71.0,,
1012400180.0,-34.0,18.0,,
1012400190.0,-34.0,19.0,,
1012400200.0,-34.0,20.0,,
1012400220.0,-34.0,22.0,,
1012400250.0,-34.0,25.0,,
1012400260.0,-34.0,26.0,,
1012401510.0,-34.0,151.0,,
1012402880.0,-34.0,-72.0,,
1012402890.0,-34.0,-71.0,,
1012403010.0,-34.0,-59.0,,
1012501390.0,-35.0,139.0,,
1012501510.0,-35.0,151.0,,
1012502880.0,-35.0,-72.0,,
1012502890.0,-35.0,-71.0,,
1012503010.0,-35.0,-59.0,,
1012503020.0,-35.0,-58.0,,
1012503040.0,-35.0,-56.0,,
1012503050.0,-35.0,-55.0,,
1012602880.0,-36.0,-72.0,,
1012701750.0,-37.0,175.0,,
1012702870.0,-37.0,-73.0,,
1012702880.0,-37.0,-72.0,,
1012801440.0,-38.0,144.0,,
1012801450.0,-38.0,145.0,,
1012801750.0,-38.0,175.0,,
1012801760.0,-38.0,176.0,,
1012803020.0,-38.0,-58.0,,
1012901740.0,-39.0,174.0,,
1012902870.0,-39.0,-73.0,,
1012902980.0,-39.0,-62.0,,
1012903010.0,-39.0,-59.0,,
1013001760.0,-40.0,176.0,,
1013002870.0,-40.0,-73.0,,
1013101750.0,-41.0,175.0,,
1013102870.0,-41.0,-73.0,,
1013102890.0,-41.0,-71.0,,
1013102970.0,-41.0,-63.0,,
1013202860.0,-42.0,-74.0,,
1013301470.0,-43.0,147.0,,
1013302950.0,-43.0,-65.0,,
1013401730.0,-44.0,173.0,,
1013601700.0,-46.0,170.0,,
1013602880.0,-46.0,-72.0,,
1013602920.0,-46.0,-68.0,,
1014002880.0,-50.0,-72.0,,
1014202910.0,-52.0,-69.0,,
1014302890.0,-53.0,-71.0,,
1014402920.0,-54.0,-68.0,,
1014502920.0,-55.0,-68.0,,
